"geo_area","pop2021","visitor2021","ratio","visitorTOpop","region","fips","x","y","order","hole","piece","group","abbr","full","county"
"Sully",1476,21618,0.07,1465,"Missouri River","46119",-31880.99301143,-11296.19942741,42710,FALSE,1,"46119.1","SD","South Dakota","Sully County"
"Sully",1476,21618,0.07,1465,"Missouri River","46119",25752.85739604,-11346.42934049,42711,FALSE,1,"46119.1","SD","South Dakota","Sully County"
"Sully",1476,21618,0.07,1465,"Missouri River","46119",25643.73577196,-50196.50466936,42712,FALSE,1,"46119.1","SD","South Dakota","Sully County"
"Sully",1476,21618,0.07,1465,"Missouri River","46119",-41722.43122257,-50188.93996421,42713,FALSE,1,"46119.1","SD","South Dakota","Sully County"
"Sully",1476,21618,0.07,1465,"Missouri River","46119",-49186.60035268,-47992.74992857,42714,FALSE,1,"46119.1","SD","South Dakota","Sully County"
"Sully",1476,21618,0.07,1465,"Missouri River","46119",-48507.06574,-32381.55962092,42715,FALSE,1,"46119.1","SD","South Dakota","Sully County"
"Sully",1476,21618,0.07,1465,"Missouri River","46119",-56650.27378527,-25220.77340895,42716,FALSE,1,"46119.1","SD","South Dakota","Sully County"
"Sully",1476,21618,0.07,1465,"Missouri River","46119",-53345.22198379,-19440.990356,42717,FALSE,1,"46119.1","SD","South Dakota","Sully County"
"Todd",9286,32892,0.28,354,"Black Hills and Badlands","46121",-99253.5644401,-178361.48613485,42718,FALSE,1,"46121.1","SD","South Dakota","Todd County"
"Todd",9286,32892,0.28,354,"Black Hills and Badlands","46121",-20372.05574029,-178941.69409063,42719,FALSE,1,"46121.1","SD","South Dakota","Todd County"
"Todd",9286,32892,0.28,354,"Black Hills and Badlands","46121",-17311.65777973,-178959.44440323,42720,FALSE,1,"46121.1","SD","South Dakota","Todd County"
"Todd",9286,32892,0.28,354,"Black Hills and Badlands","46121",-17356.78431001,-208081.69137646,42721,FALSE,1,"46121.1","SD","South Dakota","Todd County"
"Todd",9286,32892,0.28,354,"Black Hills and Badlands","46121",-16138.4402214,-222583.79755278,42722,FALSE,1,"46121.1","SD","South Dakota","Todd County"
"Todd",9286,32892,0.28,354,"Black Hills and Badlands","46121",-16138.53686762,-222583.7973918,42723,FALSE,1,"46121.1","SD","South Dakota","Todd County"
"Todd",9286,32892,0.28,354,"Black Hills and Badlands","46121",-81370.83454403,-222155.11642342,42724,FALSE,1,"46121.1","SD","South Dakota","Todd County"
"Todd",9286,32892,0.28,354,"Black Hills and Badlands","46121",-99879.49599703,-221865.13758895,42725,FALSE,1,"46121.1","SD","South Dakota","Todd County"
"Todd",9286,32892,0.28,354,"Black Hills and Badlands","46121",-99253.5644401,-178361.48613485,42726,FALSE,1,"46121.1","SD","South Dakota","Todd County"
"Tripp",5569,97249,0.06,1746,"Missouri River","46123",-18554.53363974,-142983.33575961,42727,FALSE,1,"46123.1","SD","South Dakota","Tripp County"
"Tripp",5569,97249,0.06,1746,"Missouri River","46123",-9261.31817708,-146163.25105265,42728,FALSE,1,"46123.1","SD","South Dakota","Tripp County"
"Tripp",5569,97249,0.06,1746,"Missouri River","46123",-557.09597708,-144023.96061513,42729,FALSE,1,"46123.1","SD","South Dakota","Tripp County"
"Tripp",5569,97249,0.06,1746,"Missouri River","46123",1490.45099838,-145982.2745001,42730,FALSE,1,"46123.1","SD","South Dakota","Tripp County"
"Tripp",5569,97249,0.06,1746,"Missouri River","46123",13040.50612955,-145752.43045533,42731,FALSE,1,"46123.1","SD","South Dakota","Tripp County"
"Tripp",5569,97249,0.06,1746,"Missouri River","46123",20430.04909449,-143373.69629915,42732,FALSE,1,"46123.1","SD","South Dakota","Tripp County"
"Tripp",5569,97249,0.06,1746,"Missouri River","46123",27574.33656893,-137146.04081423,42733,FALSE,1,"46123.1","SD","South Dakota","Tripp County"
"Tripp",5569,97249,0.06,1746,"Missouri River","46123",30240.20410933,-139764.4558353,42734,FALSE,1,"46123.1","SD","South Dakota","Tripp County"
"Tripp",5569,97249,0.06,1746,"Missouri River","46123",30363.95091753,-166733.15813057,42735,FALSE,1,"46123.1","SD","South Dakota","Tripp County"
"Tripp",5569,97249,0.06,1746,"Missouri River","46123",37550.87805422,-166702.5123341,42736,FALSE,1,"46123.1","SD","South Dakota","Tripp County"
"Tripp",5569,97249,0.06,1746,"Missouri River","46123",37898.58141205,-222470.84314195,42737,FALSE,1,"46123.1","SD","South Dakota","Tripp County"
"Tripp",5569,97249,0.06,1746,"Missouri River","46123",12197.62415241,-222570.61378201,42738,FALSE,1,"46123.1","SD","South Dakota","Tripp County"
"Tripp",5569,97249,0.06,1746,"Missouri River","46123",-16138.4402214,-222583.79755278,42739,FALSE,1,"46123.1","SD","South Dakota","Tripp County"
"Tripp",5569,97249,0.06,1746,"Missouri River","46123",-17356.78431001,-208081.69137646,42740,FALSE,1,"46123.1","SD","South Dakota","Tripp County"
"Tripp",5569,97249,0.06,1746,"Missouri River","46123",-17311.65777973,-178959.44440323,42741,FALSE,1,"46123.1","SD","South Dakota","Tripp County"
"Tripp",5569,97249,0.06,1746,"Missouri River","46123",-18639.65809719,-169209.34333351,42742,FALSE,1,"46123.1","SD","South Dakota","Tripp County"
"Tripp",5569,97249,0.06,1746,"Missouri River","46123",-18554.53363974,-142983.33575961,42743,FALSE,1,"46123.1","SD","South Dakota","Tripp County"
"Turner",8708,47259,0.18,543,"Southeast","46125",209568.12133171,-163472.72047035,42744,FALSE,1,"46125.1","SD","South Dakota","Turner County"
"Turner",8708,47259,0.18,543,"Southeast","46125",231491.77376918,-162748.36382357,42745,FALSE,1,"46125.1","SD","South Dakota","Turner County"
"Turner",8708,47259,0.18,543,"Southeast","46125",247983.85132384,-162110.76011887,42746,FALSE,1,"46125.1","SD","South Dakota","Turner County"
"Turner",8708,47259,0.18,543,"Southeast","46125",249757.60031178,-208367.22543967,42747,FALSE,1,"46125.1","SD","South Dakota","Turner County"
"Turner",8708,47259,0.18,543,"Southeast","46125",230574.26203144,-209127.51280624,42748,FALSE,1,"46125.1","SD","South Dakota","Turner County"
"Turner",8708,47259,0.18,543,"Southeast","46125",230244.20325992,-199477.62681794,42749,FALSE,1,"46125.1","SD","South Dakota","Turner County"
"Turner",8708,47259,0.18,543,"Southeast","46125",210903.40269177,-200184.2963934,42750,FALSE,1,"46125.1","SD","South Dakota","Turner County"
"Turner",8708,47259,0.18,543,"Southeast","46125",209568.12133171,-163472.72047035,42751,FALSE,1,"46125.1","SD","South Dakota","Turner County"
"Union",16872,202340,0.08,1199,"Southeast","46127",259370.7479752,-208005.10580656,42752,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",288064.87011666,-206944.52684294,42753,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",287640.74038574,-208632.47044363,42754,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",283435.78806873,-211888.60079425,42755,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",285134.52468387,-215693.48363136,42756,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",283023.81163249,-218838.64019162,42757,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",284729.52704036,-220797.27297784,42758,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",281535.30743591,-225030.91974147,42759,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",281698.82164775,-226580.01115107,42760,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",282051.22679898,-229917.523682,42761,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",279019.84619859,-235702.49673751,42762,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",275657.69654637,-241227.88143152,42763,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",275668.60803553,-247210.23792375,42764,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",278539.88738146,-251255.22396296,42765,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",284051.08430311,-256242.7193476,42766,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",288244.49686994,-264951.55609462,42767,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",288520.28163631,-265523.52908182,42768,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",287390.11609133,-269890.05811354,42769,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",288696.59344323,-270690.14708728,42770,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",291402.16605327,-272683.25631977,42771,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",286866.61012143,-273755.81679253,42772,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",284788.20242104,-270785.45376773,42773,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",277735.21293588,-271542.60348088,42774,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",276293.31101201,-269264.2325678,42775,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",273596.24755082,-264998.01321712,42776,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",269296.93284527,-261018.36967102,42777,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",270007.4252205,-254825.74882668,42778,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",263409.86593899,-254660.43977713,42779,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",261339.99430065,-250760.01858398,42780,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",260864.92533381,-250566.59800042,42781,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Union",16872,202340,0.08,1199,"Southeast","46127",259370.7479752,-208005.10580656,42782,FALSE,1,"46127.1","SD","South Dakota","Union County"
"Walworth",5248,118663,0.04,2261,"Missouri River","46129",-33463.04663574,66230.00936628,42783,FALSE,1,"46129.1","SD","South Dakota","Walworth County"
"Walworth",5248,118663,0.04,2261,"Missouri River","46129",21983.66946567,66024.28310087,42784,FALSE,1,"46129.1","SD","South Dakota","Walworth County"
"Walworth",5248,118663,0.04,2261,"Missouri River","46129",22743.17335602,66022.86992856,42785,FALSE,1,"46129.1","SD","South Dakota","Walworth County"
"Walworth",5248,118663,0.04,2261,"Missouri River","46129",22782.9699752,27379.9743772,42786,FALSE,1,"46129.1","SD","South Dakota","Walworth County"
"Walworth",5248,118663,0.04,2261,"Missouri River","46129",-20372.14000452,27476.7335616,42787,FALSE,1,"46129.1","SD","South Dakota","Walworth County"
"Walworth",5248,118663,0.04,2261,"Missouri River","46129",-24045.13324142,32504.41563086,42788,FALSE,1,"46129.1","SD","South Dakota","Walworth County"
"Walworth",5248,118663,0.04,2261,"Missouri River","46129",-21413.46101841,42495.41698563,42789,FALSE,1,"46129.1","SD","South Dakota","Walworth County"
"Walworth",5248,118663,0.04,2261,"Missouri River","46129",-26661.65685855,52640.72125196,42790,FALSE,1,"46129.1","SD","South Dakota","Walworth County"
"Walworth",5248,118663,0.04,2261,"Missouri River","46129",-37896.88074081,59772.21612113,42791,FALSE,1,"46129.1","SD","South Dakota","Walworth County"
"Walworth",5248,118663,0.04,2261,"Missouri River","46129",-33463.04663574,66230.00936628,42792,FALSE,1,"46129.1","SD","South Dakota","Walworth County"
"Yankton",23297,257243,0.09,1104,"Southeast","46135",191588.01050156,-200843.63545067,42793,FALSE,1,"46135.1","SD","South Dakota","Yankton County"
"Yankton",23297,257243,0.09,1104,"Southeast","46135",210903.40269177,-200184.2963934,42794,FALSE,1,"46135.1","SD","South Dakota","Yankton County"
"Yankton",23297,257243,0.09,1104,"Southeast","46135",230244.20325992,-199477.62681794,42795,FALSE,1,"46135.1","SD","South Dakota","Yankton County"
"Yankton",23297,257243,0.09,1104,"Southeast","46135",230574.26203144,-209127.51280624,42796,FALSE,1,"46135.1","SD","South Dakota","Yankton County"
"Yankton",23297,257243,0.09,1104,"Southeast","46135",231617.84338004,-239281.80780796,42797,FALSE,1,"46135.1","SD","South Dakota","Yankton County"
"Yankton",23297,257243,0.09,1104,"Southeast","46135",231310.04838077,-241537.48760346,42798,FALSE,1,"46135.1","SD","South Dakota","Yankton County"
"Yankton",23297,257243,0.09,1104,"Southeast","46135",227217.28471084,-238504.44175545,42799,FALSE,1,"46135.1","SD","South Dakota","Yankton County"
"Yankton",23297,257243,0.09,1104,"Southeast","46135",225146.6415466,-234903.74586671,42800,FALSE,1,"46135.1","SD","South Dakota","Yankton County"
"Yankton",23297,257243,0.09,1104,"Southeast","46135",219870.35289085,-233686.96788479,42801,FALSE,1,"46135.1","SD","South Dakota","Yankton County"
"Yankton",23297,257243,0.09,1104,"Southeast","46135",216719.4441805,-234878.00879925,42802,FALSE,1,"46135.1","SD","South Dakota","Yankton County"
"Yankton",23297,257243,0.09,1104,"Southeast","46135",210502.11405064,-233960.87259968,42803,FALSE,1,"46135.1","SD","South Dakota","Yankton County"
"Yankton",23297,257243,0.09,1104,"Southeast","46135",207709.32956848,-236258.92199437,42804,FALSE,1,"46135.1","SD","South Dakota","Yankton County"
"Yankton",23297,257243,0.09,1104,"Southeast","46135",205028.02745281,-235901.96225012,42805,FALSE,1,"46135.1","SD","South Dakota","Yankton County"
"Yankton",23297,257243,0.09,1104,"Southeast","46135",202486.94755474,-235562.63938525,42806,FALSE,1,"46135.1","SD","South Dakota","Yankton County"
"Yankton",23297,257243,0.09,1104,"Southeast","46135",195690.33033328,-235490.15283487,42807,FALSE,1,"46135.1","SD","South Dakota","Yankton County"
"Yankton",23297,257243,0.09,1104,"Southeast","46135",192756.00458352,-236067.31511202,42808,FALSE,1,"46135.1","SD","South Dakota","Yankton County"
"Yankton",23297,257243,0.09,1104,"Southeast","46135",191588.01050156,-200843.63545067,42809,FALSE,1,"46135.1","SD","South Dakota","Yankton County"
"Ziebach",2380,10051,0.24,422,"Missouri River","46137",-157127.80114855,6195.55538654,42810,FALSE,1,"46137.1","SD","South Dakota","Ziebach County"
"Ziebach",2380,10051,0.24,422,"Missouri River","46137",-155916.45092502,54458.04455055,42811,FALSE,1,"46137.1","SD","South Dakota","Ziebach County"
"Ziebach",2380,10051,0.24,422,"Missouri River","46137",-114632.15331082,53572.23941215,42812,FALSE,1,"46137.1","SD","South Dakota","Ziebach County"
"Ziebach",2380,10051,0.24,422,"Missouri River","46137",-116069.9195297,43941.96752203,42813,FALSE,1,"46137.1","SD","South Dakota","Ziebach County"
"Ziebach",2380,10051,0.24,422,"Missouri River","46137",-116799.32831863,5338.66401735,42814,FALSE,1,"46137.1","SD","South Dakota","Ziebach County"
"Ziebach",2380,10051,0.24,422,"Missouri River","46137",-117984.60929474,400.83969814,42815,FALSE,1,"46137.1","SD","South Dakota","Ziebach County"
"Ziebach",2380,10051,0.24,422,"Missouri River","46137",-89338.19139279,-32.59701205,42816,FALSE,1,"46137.1","SD","South Dakota","Ziebach County"
"Ziebach",2380,10051,0.24,422,"Missouri River","46137",-89775.94043857,-27489.16109351,42817,FALSE,1,"46137.1","SD","South Dakota","Ziebach County"
"Ziebach",2380,10051,0.24,422,"Missouri River","46137",-97184.56165602,-33479.70826365,42818,FALSE,1,"46137.1","SD","South Dakota","Ziebach County"
"Ziebach",2380,10051,0.24,422,"Missouri River","46137",-115203.53374408,-39418.78427676,42819,FALSE,1,"46137.1","SD","South Dakota","Ziebach County"
"Ziebach",2380,10051,0.24,422,"Missouri River","46137",-121276.50967231,-46906.30211962,42820,FALSE,1,"46137.1","SD","South Dakota","Ziebach County"
"Ziebach",2380,10051,0.24,422,"Missouri River","46137",-135822.04560727,-45324.36450251,42821,FALSE,1,"46137.1","SD","South Dakota","Ziebach County"
"Ziebach",2380,10051,0.24,422,"Missouri River","46137",-143576.98375392,-51508.07100524,42822,FALSE,1,"46137.1","SD","South Dakota","Ziebach County"
"Ziebach",2380,10051,0.24,422,"Missouri River","46137",-149704.70230925,-49579.27000679,42823,FALSE,1,"46137.1","SD","South Dakota","Ziebach County"
"Ziebach",2380,10051,0.24,422,"Missouri River","46137",-158603.51114951,-52346.57741704,42824,FALSE,1,"46137.1","SD","South Dakota","Ziebach County"
"Ziebach",2380,10051,0.24,422,"Missouri River","46137",-157127.80114855,6195.55538654,42825,FALSE,1,"46137.1","SD","South Dakota","Ziebach County"
